"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CGEO:C03_taxa_urbanizacao_microrregiao_2010","pt","taxa urbanização microrregião 2010(CGEO:C03_taxa_urbanizacao_microrregiao_2010)","","-73.9904499691907 -33.75208126946238","-28.8360947066054 5.271841076631389","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C03_taxa_urbanizacao_microrregiao_2010","WFS","IBGE","features,C03_taxa_urbanizacao_microrregiao_2010"
"CGEO:template1","pt","template1(CGEO:template1)","","-79.0473022460938 -37.6910095214844","-27.8304100036621 9.03544902801514","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:template1","WFS","IBGE","template1,features"
"CGEO:template_pol","pt","template_pol(CGEO:template_pol)","","-79.0472952291967 -37.6910089941743","-27.8304102407054 9.03544813949585","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:template_pol","WFS","IBGE","template_pol,features"
"CGEO:template_pon","pt","template_pon(CGEO:template_pon)","","-79.047295229196 -37.6910089941743","-27.830410240705 9.0354481394958","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:template_pon","WFS","IBGE","template_pon,features"
"CGEO:C08_transf_renda_bolsa_familia_PETI_2010","pt","transferência renda bolsa família PETI 2010(CGEO:C08_transf_renda_bolsa_familia_PETI_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C08_transf_renda_bolsa_familia_PETI_2010","WFS","IBGE","features,C08_transf_renda_bolsa_familia_PETI_2010"
"CGEO:C02_unidades_da_federacao_2000","pt","unidades da federação 2000(CGEO:C02_unidades_da_federacao_2000)","","-73.9950002925285 -33.75255968504178","-28.836162718078196 5.27149231443405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_unidades_da_federacao_2000","WFS","IBGE","C02_unidades_da_federacao_2000,features"
"CGEO:C02_unidades_da_federacao_2010","pt","unidades da federação 2010(CGEO:C02_unidades_da_federacao_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072648","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_unidades_da_federacao_2010","WFS","IBGE","C02_unidades_da_federacao_2010,features"
"CGEO:C02_unidades_da_federacao_1940","pt","unidades da federção 1940(CGEO:C02_unidades_da_federacao_1940)","","-73.990460788326 -33.74911793824602","-32.3909348646497 5.271891348123687","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_unidades_da_federacao_1940","WFS","IBGE","C02_unidades_da_federacao_1940,features"
"CREN:uso_terra_mt","pt","uso_terra_mt(CREN:uso_terra_mt)","","-61.63528546963139 -18.041527727234822","-50.2243362988056 -7.346563887228229","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:uso_terra_mt","WFS","IBGE","features,uso_terra_mt"
"CETE:v_t_lm_distritos","pt","v_t_lm_distritos(CETE:v_t_lm_distritos)","","-44.01 -19.877","-43.857 -19.777","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_distritos","WFS","IBGE",""
"CETE:v_t_lm_meso_2010","pt","v_t_lm_meso_2010(CETE:v_t_lm_meso_2010)","","-66.81 -12.928","-62.237 -7.969","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_meso_2010","WFS","IBGE",""
"CETE:v_t_lm_micro_2010","pt","v_t_lm_micro_2010(CETE:v_t_lm_micro_2010)","","-38.044 -10.386","-36.956 -9.515","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_micro_2010","WFS","IBGE",""
"CETE:v_t_lm_municipios","pt","v_t_lm_municipios(CETE:v_t_lm_municipios)","","-43.797 -23.083","-43.099 -22.746","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_municipios","WFS","IBGE",""
"CETE:v_t_lm_setores","pt","v_t_lm_setores(CETE:v_t_lm_setores)","","-51.12526 -0.05176000000000171","-51.09874 -0.025239999999998288","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_setores","WFS","IBGE",""
"CETE:v_t_lm_setores_2010","pt","v_t_lm_setores_2010(CETE:v_t_lm_setores_2010)","","-51.125 -0.05","-51.099 -0.027","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_setores_2010","WFS","IBGE",""
"CETE:v_t_lm_subdistritos","pt","v_t_lm_subdistritos(CETE:v_t_lm_subdistritos)","","-43.994 -19.848","-43.951 -19.827","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CETE:v_t_lm_subdistritos","WFS","IBGE",""
"CGEO:C04_valor_da_producao_da_lavoura_temporaria_2010","pt","valor da produção da lavoura temporária 2010(CGEO:C04_valor_da_producao_da_lavoura_temporaria_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_valor_da_producao_da_lavoura_temporaria_2010","WFS","IBGE","features,C04_valor_da_producao_da_lavoura_temporaria_2010"
"CGEO:C04_valor_da_producao_extrativa_2010","pt","valor da produção extrativa 2010(CGEO:C04_valor_da_producao_extrativa_2010)","","-73.9904499689983 -33.75208126972389","-28.836094706184703 5.271841077072659","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C04_valor_da_producao_extrativa_2010","WFS","IBGE","C04_valor_da_producao_extrativa_2010,features"
"CGEO:C07_valor_medio_aluguel_2010","pt","valor médio aluguel 2010(CGEO:C07_valor_medio_aluguel_2010)","","-72.9165010261308 -33.68756686785839","-32.4351863280529 4.58544038739197","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C07_valor_medio_aluguel_2010","WFS","IBGE","C07_valor_medio_aluguel_2010,features"
"CGEO:C07_valor_medio_aluguel_mensal_rm_rj_2010","pt","valor médio do aluguel mensal na região metropolitana rio de janeiro 2010(CGEO:C07_valor_medio_aluguel_mensal_rm_rj_2010)","","-43.9399954939999 -23.07334337031893","-42.6339517549999 -22.455334323333183","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C07_valor_medio_aluguel_mensal_rm_rj_2010","WFS","IBGE","features,C07_valor_medio_aluguel_mensal_rm_rj_2010"
"CGEO:C07_valor_medio_aluguel_mensal_rm_sp_2010","pt","valor médio do aluguel mensal na região metropolitana são paulo 2010(CGEO:C07_valor_medio_aluguel_mensal_rm_sp_2010)","","-47.20852188499989 -24.064250680296748","-45.69481414099991 -23.183613998316424","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C07_valor_medio_aluguel_mensal_rm_sp_2010","WFS","IBGE","features,C07_valor_medio_aluguel_mensal_rm_sp_2010"
"CREN:vegetacao_radambrasil","pt","vegetacao_radambrasil(CREN:vegetacao_radambrasil)","","-73.99855121 -33.74998478699992","-34.73607118099989 5.277832248000034","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:vegetacao_radambrasil","WFS","IBGE","features,vegetacao_radambrasil"
"CREN:vegetacaosc20","pt","vegetacasc20(CREN:vegetacaosc20)","","-66.0005472271042 -12.0004073373487","-60.0005109877601 -8.00037645973831","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:vegetacaosc20","WFS","IBGE","vw_vegetacao_area_sc20,features"
"CGEO:vw_densdemog","pt","vw_densdemog(CGEO:vw_densdemog)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_densdemog","WFS","IBGE",""
"CGEO:vw_grau_urbanizacao","pt","vw_grau_urbanizacao(CGEO:vw_grau_urbanizacao)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_grau_urbanizacao","WFS","IBGE",""
"CGEO:vw_part_va_adm","pt","vw_part_va_adm(CGEO:vw_part_va_adm)","","-74.45062999999999 -37.26913","-28.384369999999997 8.797129999999997","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_part_va_adm","WFS","IBGE",""
"CGEO:vw_per_analfabetos_10anosoumais","pt","vw_per_analfabetos_10anosoumais(CGEO:vw_per_analfabetos_10anosoumais)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos_10anosoumais","WFS","IBGE",""
"CGEO:vw_per_domcisterna","pt","vw_per_domcisterna(CGEO:vw_per_domcisterna)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_domcisterna","WFS","IBGE",""
"CGEO:vw_per_domenergiadistrimedidor_comumouexclusivo","pt","vw_per_domenergiadistrimedidor_comumouexclusivo(CGEO:vw_per_domenergiadistrimedidor_comumouexclusivo)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_domenergiadistrimedidor_comumouexclusivo","WFS","IBGE",""
"CGEO:vw_per_domenergiadistrimedidor_exclusivo","pt","vw_per_domenergiadistrimedidor_exclusivo(CGEO:vw_per_domenergiadistrimedidor_exclusivo)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_domenergiadistrimedidor_exclusivo","WFS","IBGE",""
"CGEO:vw_per_domenergiaditsribuidora","pt","vw_per_domenergiaditsribuidora(CGEO:vw_per_domenergiaditsribuidora)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_domenergiaditsribuidora","WFS","IBGE",""
"CGEO:vw_per_fossaseptica","pt","vw_per_fossaseptica(CGEO:vw_per_fossaseptica)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_fossaseptica","WFS","IBGE",""
"CGEO:vw_per_lixocoletadodireto","pt","vw_per_lixocoletadodireto(CGEO:vw_per_lixocoletadodireto)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_lixocoletadodireto","WFS","IBGE",""
"CGEO:vw_per_lixocoletadodiretoouindireto","pt","vw_per_lixocoletadodiretoouindireto(CGEO:vw_per_lixocoletadodiretoouindireto)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_lixocoletadodiretoouindireto","WFS","IBGE",""
"CGEO:vw_per_lixocoletadoindireto","pt","vw_per_lixocoletadoindireto(CGEO:vw_per_lixocoletadoindireto)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_lixocoletadoindireto","WFS","IBGE",""
"CGEO:vw_per_mulheres_15a49anos","pt","vw_per_mulheres_15a49anos(CGEO:vw_per_mulheres_15a49anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_mulheres_15a49anos","WFS","IBGE",""
"CGEO:vw_per_pess0a3anos","pt","vw_per_pess0a3anos(CGEO:vw_per_pess0a3anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess0a3anos","WFS","IBGE",""
"CGEO:vw_per_pess15a17anos","pt","vw_per_pess15a17anos(CGEO:vw_per_pess15a17anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess15a17anos","WFS","IBGE",""
"CGEO:vw_per_pess18a19anos","pt","vw_per_pess18a19anos(CGEO:vw_per_pess18a19anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess18a19anos","WFS","IBGE",""
"CGEO:vw_per_pess20a24anos","pt","vw_per_pess20a24anos(CGEO:vw_per_pess20a24anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess20a24anos","WFS","IBGE",""
"CGEO:vw_per_pess25a29anos","pt","vw_per_pess25a29anos(CGEO:vw_per_pess25a29anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess25a29anos","WFS","IBGE",""
"CGEO:vw_per_pess4a5anos","pt","vw_per_pess4a5anos(CGEO:vw_per_pess4a5anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess4a5anos","WFS","IBGE",""
"CGEO:vw_per_pess60anosoumais","pt","vw_per_pess60anosoumais(CGEO:vw_per_pess60anosoumais)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess60anosoumais","WFS","IBGE",""
"CGEO:vw_per_pess65oumais","pt","vw_per_pess65oumais(CGEO:vw_per_pess65oumais)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess65oumais","WFS","IBGE",""
"CGEO:vw_per_pess6a14anos","pt","vw_per_pess6a14anos(CGEO:vw_per_pess6a14anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess6a14anos","WFS","IBGE",""
"CGEO:vw_per_pess_ate10anos_sem_registro","pt","vw_per_pess_ate10anos_sem_registro(CGEO:vw_per_pess_ate10anos_sem_registro)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess_ate10anos_sem_registro","WFS","IBGE",""
"CGEO:vw_per_pess_menos1ano_semregistro","pt","vw_per_pess_menos1ano_semregistro(CGEO:vw_per_pess_menos1ano_semregistro)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pess_menos1ano_semregistro","WFS","IBGE",""
"CGEO:vw_per_pessate1ano","pt","vw_per_pessate1ano(CGEO:vw_per_pessate1ano)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessate1ano","WFS","IBGE",""
"CGEO:vw_per_pessate5anos","pt","vw_per_pessate5anos(CGEO:vw_per_pessate5anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessate5anos","WFS","IBGE",""
"CGEO:vw_per_pessde0a14anos","pt","vw_per_pessde0a14anos(CGEO:vw_per_pessde0a14anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessde0a14anos","WFS","IBGE",""
"CGEO:vw_per_pessoas_amarela","pt","vw_per_pessoas_amarela(CGEO:vw_per_pessoas_amarela)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessoas_amarela","WFS","IBGE",""
"CGEO:vw_per_pessoas_brancas","pt","vw_per_pessoas_brancas(CGEO:vw_per_pessoas_brancas)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessoas_brancas","WFS","IBGE",""
"CGEO:vw_per_pessoas_indigena","pt","vw_per_pessoas_indigena(CGEO:vw_per_pessoas_indigena)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessoas_indigena","WFS","IBGE",""
"CGEO:vw_per_pessoas_parda","pt","vw_per_pessoas_parda(CGEO:vw_per_pessoas_parda)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessoas_parda","WFS","IBGE",""
"CGEO:vw_per_pessoas_pretas","pt","vw_per_pessoas_pretas(CGEO:vw_per_pessoas_pretas)","","-74.45062999999999 -37.26913","-28.384369999999997 8.797129999999997","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_pessoas_pretas","WFS","IBGE",""
"CGEO:vw_per_redegeralefossa","pt","vw_per_redegeralefossa(CGEO:vw_per_redegeralefossa)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_redegeralefossa","WFS","IBGE",""
"CGEO:vw_per_redegeralesgoto","pt","vw_per_redegeralesgoto(CGEO:vw_per_redegeralesgoto)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_redegeralesgoto","WFS","IBGE",""
"CGEO:vw_perc_analf10_red_14_a_12","pt","vw_perc_analf10_red_14_a_12(CGEO:vw_perc_analf10_red_14_a_12)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_red_14_a_12","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_12_a_1","pt","vw_perc_analf10_rend_12_a_1(CGEO:vw_perc_analf10_rend_12_a_1)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_12_a_1","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_14","pt","vw_perc_analf10_rend_14(CGEO:vw_perc_analf10_rend_14)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_14","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_1_a_2","pt","vw_perc_analf10_rend_1_a_2(CGEO:vw_perc_analf10_rend_1_a_2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_1_a_2","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_2_a_3","pt","vw_perc_analf10_rend_2_a_3(CGEO:vw_perc_analf10_rend_2_a_3)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_2_a_3","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_3_a_5","pt","vw_perc_analf10_rend_3_a_5(CGEO:vw_perc_analf10_rend_3_a_5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_3_a_5","WFS","IBGE",""
"CGEO:vw_perc_analf10_rend_mais5","pt","vw_perc_analf10_rend_mais5(CGEO:vw_perc_analf10_rend_mais5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf10_rend_mais5","WFS","IBGE",""
"CGEO:vw_perc_analf15_red_14_a_12","pt","vw_perc_analf15_red_14_a_12(CGEO:vw_perc_analf15_red_14_a_12)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_red_14_a_12","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_12_a_1","pt","vw_perc_analf15_rend_12_a_1(CGEO:vw_perc_analf15_rend_12_a_1)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_12_a_1","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_14","pt","vw_perc_analf15_rend_14(CGEO:vw_perc_analf15_rend_14)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_14","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_1_a_2","pt","vw_perc_analf15_rend_1_a_2(CGEO:vw_perc_analf15_rend_1_a_2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_1_a_2","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_2_a_3","pt","vw_perc_analf15_rend_2_a_3(CGEO:vw_perc_analf15_rend_2_a_3)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_2_a_3","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_3_a_5","pt","vw_perc_analf15_rend_3_a_5(CGEO:vw_perc_analf15_rend_3_a_5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_3_a_5","WFS","IBGE",""
"CGEO:vw_perc_analf15_rend_mais5","pt","vw_perc_analf15_rend_mais5(CGEO:vw_perc_analf15_rend_mais5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_analf15_rend_mais5","WFS","IBGE",""
"CGEO:vw_perc_morad_red_14_a_12","pt","vw_perc_morad_red_14_a_12(CGEO:vw_perc_morad_red_14_a_12)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_red_14_a_12","WFS","IBGE",""
"CGEO:vw_perc_morad_rend_12_a_1","pt","vw_perc_morad_rend_12_a_1(CGEO:vw_perc_morad_rend_12_a_1)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_12_a_1","WFS","IBGE",""
"CGEO:vw_perc_morad_rend_14","pt","vw_perc_morad_rend_14(CGEO:vw_perc_morad_rend_14)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_14","WFS","IBGE",""
"CGEO:vw_perc_morad_rend_1_a_2","pt","vw_perc_morad_rend_1_a_2(CGEO:vw_perc_morad_rend_1_a_2)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_1_a_2","WFS","IBGE",""
"CGEO:vw_perc_morad_rend_2_a_3","pt","vw_perc_morad_rend_2_a_3(CGEO:vw_perc_morad_rend_2_a_3)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_2_a_3","WFS","IBGE",""
"CGEO:vw_perc_morad_rend_3_a_5","pt","vw_perc_morad_rend_3_a_5(CGEO:vw_perc_morad_rend_3_a_5)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_perc_morad_rend_3_a_5","WFS","IBGE",""
